,i,p_inh,eff,omega,topol,total_avalanches,avalanche_sizes,avalanche_durations,total_spikes,filename
0,2,0.2,0.1,1.26,small_world,438,"[1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 3 1 2 1 1 1 1 1 1 1 4 7 3 1 1 1 1 2
 1 1 1 1 1 1 2 1 4 1 1 1 2 1 2 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 2 1
 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 3 1 1 1 6 1 2 1 2 1 1 1 1 1 1 1 1 1 1
 1 3 1 1 1 1 1 1 1 1 1 1 3 1 3 5 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 1 2 1
 1 1 1 1 6 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 4 4 4 2 2 2 1 2 1 1 1 1 1 1
 1 1 2 1 2 1 1 2 2 1 1 1 1 1 1 1 1 5 1 3 1 1 2 1 2 1 1 1 1 2 4 1 5 1 2 2 1
 1 1 2 1 1 2 2 1 2 1 1 1 1 1 1 1 1 3 1 1 1 1 1 2 4 1 2 2 1 1 1 1 3 1 2 1 1
 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 3 1 1 2 4 1 1 1 1 1 1 1 1 1
 1 1 2 1 1 1 1 1 2 3 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1
 1 2 2 1 1 1 2 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 2 1 1 2 1 1 1 1 1 2 1
 5 1 2 1 3 2 2 1 3 2 2 1 1 3 1 1 3 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1
 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 2 1 1 1 2 1 1 2 1 1 1 1 1 1]","[1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 3 1 2 1 1 1 1 1 1 1 4 4 3 1 1 1 1 2
 1 1 1 1 1 1 2 1 4 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 2 1
 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 3 1 1 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1
 1 2 1 1 1 1 1 1 1 1 1 1 3 1 2 5 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 1 2 1
 1 1 1 1 6 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 4 3 2 1 2 2 1 2 1 1 1 1 1 1
 1 1 1 1 2 1 1 2 2 1 1 1 1 1 1 1 1 4 1 3 1 1 2 1 2 1 1 1 1 1 3 1 4 1 2 2 1
 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 3 1 1 1 1 1 2 2 1 2 1 1 1 1 1 2 1 2 1 1
 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 3 1 1 2 4 1 1 1 1 1 1 1 1 1
 1 1 2 1 1 1 1 1 2 3 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1
 1 2 2 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 2 1
 5 1 1 1 2 2 2 1 3 2 2 1 1 2 1 1 3 1 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1
 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 1 1 1 1]",655,data/s2_Wsmall_world_omg1.26_p0.2_eff0.1.pkl
0,2,0.2,0.1,1.26,scale_free,401,"[ 2  1  1  1  1  1  1  1  1  1  2  1  1  1  1  1  2  1  1  1  3  1  1  1
  1  1  1  1  1  1  1  1  2  2  1  2  2  3  1  1  1  3  1  1  1  2  2  1
  1  1  1  1  1  1  3  2  1  1  1  1  2  2  2  3  2  5  1  1  2  1  1  1
  2  1  1  2  1  1  1  2  5  1  1  1  1  1  4  1  2  1  2  1  1  1  1  1
  1  1  1  2  1  3  2  1  1  1  1  4  2  1  1  2  1  1  2  1  1  1  2  1
  1  1  1  1  1  1  1  1  2  1  1  1  1  1  1  1  1  1  1  1  2  1  1  2
  3  1  1  3  1  1  2  1  1  1  1  2  1  2  1  1  1  1  1  1  1  1  1  3
  2  1  1  1  1  1  1  1  1  1  1  3  1  1  1  3  1  8  1  5  1  2  6  5
  1  2  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  2  2  1  1  1  1  1  1  1  1  1  1  3  9  1  1  1  2  1  1  1
  1  2  1  1  1  1  1  1  1  7  1  6  2  2  3  1  1  1  3  1  1  1  1  1
  1  1  1  1  2  1  1  1  1  1  2  1  1 14  5  1  1  2  1  1  1  1  1  1
  1  1  1  2  1  1  3  1  1  1  4  1  1  1  1  1  1  1  1  1  3  1  1  1
  2  2  1  3  1  1  1  1  2  3  1  1  2  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  2  3  2  1  1  1  1  1  1  1  1  1  1  1  4  2  2  1  1  1
  1  2  1  1  1  1  1  5  1  1  1  1  1  1  1  1  2  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  2  2  1  3  3  1  1  2  2]","[2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 2 2 1 2 1
 2 1 1 1 3 1 1 1 2 2 1 1 1 1 1 1 1 3 2 1 1 1 1 1 2 1 2 2 5 1 1 2 1 1 1 2 1
 1 2 1 1 1 1 5 1 1 1 1 1 4 1 2 1 2 1 1 1 1 1 1 1 1 2 1 2 2 1 1 1 1 1 2 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 1 1 2
 1 1 2 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 3 2 1 1 1 1 1 1 1 1 1 1 3 1 1 1 3 1
 5 1 3 1 1 5 3 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1
 1 1 1 1 1 1 1 1 1 2 5 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 5 1 3 2 2 3 1 1 1 3
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 2 1 1 2 1 1 1 1 1 1 1 1 1 2 1 1 2 1
 1 1 3 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 1 3 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 3 1 2 1 1 1 1 2 1 1 1 1 1 4 1 1
 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 3 1 1 2 2]",622,data/s2_Wscale_free_omg1.26_p0.2_eff0.1.pkl
0,2,0.2,0.1,4.47,full,1193,[4 1 1 ... 1 1 1],[3 1 1 ... 1 1 1],2155,data/s2_Wfull_omg4.47_p0.2_eff0.1.pkl
0,2,0.2,0.1,4.47,small_world,1360,[1 1 1 ... 1 1 1],[1 1 1 ... 1 1 1],2469,data/s2_Wsmall_world_omg4.47_p0.2_eff0.1.pkl
0,2,0.2,0.1,4.47,scale_free,1107,[1 1 2 ... 1 1 1],[1 1 2 ... 1 1 1],2224,data/s2_Wscale_free_omg4.47_p0.2_eff0.1.pkl
0,2,0.2,0.1,15.85,full,2049,[3 1 2 ... 3 1 2],[2 1 2 ... 3 1 1],7015,data/s2_Wfull_omg15.85_p0.2_eff0.1.pkl
0,2,0.2,0.1,15.85,small_world,2080,[2 2 2 ... 2 2 1],[2 2 2 ... 2 2 1],7580,data/s2_Wsmall_world_omg15.85_p0.2_eff0.1.pkl
0,2,0.2,0.1,15.85,scale_free,1931,[ 1  1  2 ... 10  1  3],[1 1 2 ... 5 1 3],9467,data/s2_Wscale_free_omg15.85_p0.2_eff0.1.pkl
0,2,0.2,0.28,0.1,full,104,"[   1    1    1    1   10   58    3   10 5585    4    1    1    3    2
    2   23   58    2   23  165   26 2419    2   26  219   16    4    2
    4    1   77    2    2    1 2775   17    2   21   14   19    2    1
    1    8    3 2045    3    3    4    6    1    3    2    1    2    1
    2    1    1 4344  514 1070    4    8   40    2    1    2    1    2
    2    1    1    1    1    1    1    2    3    3   22 5784    5    7
    1    1    1    1    1    2    1    4    2    5    1   33 1269   15
   20   23    1    5    6    2]","[  1   1   1   1   5  13   2   4 466   1   1   1   3   2   2   8  20   1
   6  43  13 219   2  11  56  10   4   1   2   1  24   1   1   1 268   6
   1  10   7   7   1   1   1   6   1 202   1   3   3   4   1   3   1   1
   2   1   2   1   1 373  99 119   1   3  15   1   1   2   1   1   2   1
   1   1   1   1   1   2   2   1  11 416   3   6   1   1   1   1   1   2
   1   4   2   3   1   7 180   7  11   6   1   4   4   1]",32184,data/s2_Wfull_omg0.1_p0.2_eff0.28.pkl
0,2,0.2,0.28,0.1,small_world,197,"[   3    1    1    1   14   12    4    3    4    2    2    6   29 2454
  110    3   24   92    8    4   16    2   16    2    2   21    1    2
  293  196   66    2    9    2    4    9    4    2    2    3    3    2
    2   10    1    1   12    9    1    2    3    2    1    1    3    2
    2    1    1    1   18   62 2070   39   14   17    2    2    1    6
    1    3    1    1   10    5    2    1    2    8   11    7    1    1
    1    1    1    1    1    2    1    2    1    1    2 2924  111    2
   94    2    4    1    1    1    7    5    1    1    3    1    1    1
    2    1    1    2    1    1    1    2   25    3 2032   24    1   23
   16    7    3    1   17   16    6    4    3    9   29   34   33    5
    4    2    5    1    1    2    1    5    2    1    2    1    1    2
    4    2    1    2    7    2   35 3068   23   13   21    3    1    1
    1   28    4    2    2    1    5   10    1    6    2    1    4    4
    1    1    1    2    1    1    1    1    1    1    1    1    1    2
    1]","[  3   1   1   1   6   6   2   2   3   2   1   3  13 224  21   2   7  33
   3   2   7   1   9   1   1  11   1   2  52  52  22   2   6   2   3   6
   4   1   2   2   3   2   1   5   1   1   8   6   1   2   3   2   1   1
   3   1   2   1   1   1   9  24 242  15   5  11   2   2   1   4   1   2
   1   1   7   4   1   1   2   6   6   4   1   1   1   1   1   1   1   2
   1   2   1   1   1 266  25   1  28   2   3   1   1   1   4   5   1   1
   2   1   1   1   2   1   1   2   1   1   1   2  13   1 203  12   1  11
  11   4   3   1   7  10   3   2   2   4  11  14  14   3   4   1   4   1
   1   1   1   5   1   1   1   1   1   2   2   2   1   2   6   1  14 269
  10   4  12   2   1   1   1  15   2   2   2   1   2   7   1   5   2   1
   3   2   1   1   1   2   1   1   1   1   1   1   1   1   1   2   1]",14553,data/s2_Wsmall_world_omg0.1_p0.2_eff0.28.pkl
0,2,0.2,0.28,0.1,scale_free,84,"[   2    3    1    2    1    1    2   56 7023    1   13   38  177    4
    1    4    3    1    1    1    1    1    1    2    1    4   21    2
   25    3   14    2    1    4    1    7    4    2    1    1    1    3
    1    2 4163    2 5803    9    2    1    2    6    3  770    2    1
    2    2    1    1    8    2  257 3233  296    6    1    2    2    1
    1    1    1    1    3    2    1    1 6418   15    1    1    1    1]","[  2   1   1   1   1   1   1  13 548   1   7   8  26   1   1   4   3   1
   1   1   1   1   1   2   1   3   8   2  10   2   4   2   1   3   1   4
   2   2   1   1   1   2   1   2 234   1 628   6   2   1   2   4   2  75
   1   1   2   2   1   1   5   2  41 234  56   5   1   2   2   1   1   1
   1   1   2   2   1   1 417   6   1   1   1   1]",28467,data/s2_Wscale_free_omg0.1_p0.2_eff0.28.pkl
0,2,0.2,0.28,0.35,full,233,"[  66   10    4    5    2    1    1    1    1    3   24    5    3   40
   58    6    1    2    3    6    2    8    1    1   11    2    1    1
    1    1    1    1   10    2    1 4507  986 1146   15   26   68  170
    2    1    2    1    3    2    1    1    1    2    1    2    4    1
   27    2    1    5    5    8   12    8    2 3560   19    4    1    1
    1    1    2    1    2    1    2    2    1    1    1    3    6    1
    3    1   10    6    2    2    6    2    1    1    8 4239   24   10
    6   24    1    1    1    1    1    1    1    2    7    1    1    1
    1    2    1    1    1    1    1    1   38 4454   16    2    1    2
    7    7 4796    3    1    1    4    1    1    1    2    1    2    9
    4    2    5    1    3    2    1    2    4    2    5    1    1    1
    4    8   22    8    1    1    2    1  100 3291  899   12   10    4
    2    3    1    1    1    1    2    1    1    3   11   44    1    1
    1    1   21    1    6 2944   12    2   13    3    2    5    8    2
    1    2    1    1    1    1    1    1    1    1    1    1    3    1
    1   11   29   10    1    5   10   14    2    4 3393 1070   62  715
   18    1    5   17    1  355   22    2    7]","[ 19   6   3   2   2   1   1   1   1   3   9   3   2  13  16   3   1   2
   2   3   1   4   1   1   6   1   1   1   1   1   1   1   7   1   1 430
 117 189   6  10  14  45   1   1   2   1   2   2   1   1   1   1   1   1
   3   1  13   1   1   5   2   6   7   3   1 260  11   2   1   1   1   1
   2   1   2   1   2   2   1   1   1   2   6   1   3   1   8   4   2   2
   5   2   1   1   5 235   6   2   4  11   1   1   1   1   1   1   1   2
   4   1   1   1   1   1   1   1   1   1   1   1  12 281   7   2   1   2
   6   4 551   2   1   1   3   1   1   1   2   1   2   5   2   1   2   1
   3   2   1   1   3   2   4   1   1   1   3   4  12   5   1   1   2   1
  39 203 140   5   3   2   1   3   1   1   1   1   2   1   1   2   3  16
   1   1   1   1  10   1   3 247   7   1   8   2   1   4   6   1   1   1
   1   1   1   1   1   1   1   1   1   1   3   1   1   7   9   7   1   3
   6   8   1   2 232 124  18  99   7   1   5  11   1  76   9   1   4]",45467,data/s2_Wfull_omg0.35_p0.2_eff0.28.pkl
0,2,0.2,0.28,0.35,small_world,483,"[ 686   24   35   39    6    3    2    5    1    6    1    6    2    3
    1    1    2    1    2   10    1    1    9    1    2    1    4    1
    1    2    3    4    1    1    1    3    9    7    6    3    1    4
    1    1    3    1    6    1    2    4    7   40    3    2    2    1
    2    1    1    2    1    1    1    1    2    4   10    2    2    5
    1    6   23    6    2    1    3    1    1    1    1    1    2    1
    2    1    1 1565   34  244   28    3    1    8    1    4    8    4
    6    4    4    1    2    6    1    1    2    1    1    2    1  460
   65   11    2    1    3    1   28  359  581   13   21   38    7   15
    1    1   16    4    6    6   93    2    9   20    1   15    2   29
    6    1   16   12    4    3   42    1    2    1    7    1    1    1
    4    3    9   10  340    1    1    1    2    5    1   19    3    5
    1    1    2    8    4   10    1    1    3    4    8    3    4    5
    1    2    1    4    8    3    3   21    7   17    6   55   72  375
   20    4    1    4   10    3    5    1    2    1    1   13    5    1
   40    6   12   10    6   25    1    2    2    7    7    8    1    3
    5    2    1    7    2    9    1    1    2    2    2    2    2    8
    1   25    3    5    4   74  929    5    4    1    1    1    1    2
    1    2    1    1    7    3    1    4    2    4    3   13    1    1
    1    1    7    7   47    2    2    1    5    1    1   14 2295    5
   13    7    1    7    1    1    3    1   46    1    5    5    6   53
   38    6    2    8    5    4    1    3    3    3    2    2    1    1
    3    8    1    3    9   20    2    1    3    5    1    7    1    1
    1    4    3    2    3    2    1    1    1    1    1    1    3    7
   16    2    1    9   13   29    1    5    1    3    3   53  262 1767
   44    4   20    6    8    9    2    1    1    1    1    1    1    1
 1160    8   14    4    1    2    9   18    1   14    4   38   51  131
   84    1    1    8    2    1    1    8    3    2    3    3   21    2
    1    4    2    8    2   15    2    2    2    1    2    1    2    4
    2    2    2    1    5    8    1    9    3    1    2    1    1    3
    1   25    7    2    1    1    1    1    4    1    3    2    4    5
   14   10    3    7    1    1    6    2    2   15    9   18  160  120
   50    7    3    3    5    3    3    2    1   11    4    8   11   19
   40 1681   48    3    1    1   39   87    1    4   34    1    1    1
    1   21   93   13  171    4   19]","[142  11  11  15   3   2   1   4   1   4   1   4   2   2   1   1   2   1
   2   5   1   1   8   1   1   1   4   1   1   2   1   2   1   1   1   2
   6   5   4   2   1   4   1   1   2   1   5   1   2   3   4  18   3   1
   2   1   2   1   1   2   1   1   1   1   2   3   5   1   2   4   1   5
   9   4   2   1   3   1   1   1   1   1   2   1   2   1   1 212  12  57
  16   2   1   4   1   3   6   3   4   3   4   1   1   5   1   1   2   1
   1   2   1 107  25   5   1   1   3   1  13  64 112   6  11  15   2   6
   1   1  11   1   2   3  37   1   5  10   1   9   1  13   4   1   8   7
   3   2  15   1   2   1   4   1   1   1   2   3   7   4  91   1   1   1
   1   2   1  11   2   4   1   1   1   5   3   7   1   1   3   4   4   1
   2   3   1   1   1   3   7   3   2  12   4   8   4  15  23  87   8   3
   1   3   7   1   4   1   2   1   1   8   4   1  15   3   8   6   4   9
   1   1   2   5   3   6   1   2   3   2   1   5   2   6   1   1   1   2
   2   2   2   5   1  14   1   4   2  35 159   2   3   1   1   1   1   1
   1   2   1   1   5   2   1   2   1   2   2   8   1   1   1   1   6   5
  22   2   1   1   3   1   1  11 308   4   6   4   1   6   1   1   2   1
  22   1   3   2   3  17  18   3   2   4   2   3   1   2   3   3   2   2
   1   1   3   7   1   2   6  11   2   1   2   5   1   5   1   1   1   4
   2   1   3   2   1   1   1   1   1   1   3   4   8   2   1   6   5  11
   1   3   1   3   3  20  68 199  12   2  10   4   4   6   2   1   1   1
   1   1   1   1 180   2   8   3   1   1   3  11   1   7   3  17  18  43
  31   1   1   6   2   1   1   4   2   1   2   1   9   1   1   3   2   7
   1   9   2   2   2   1   2   1   1   2   2   1   2   1   4   4   1   6
   2   1   2   1   1   3   1  13   5   2   1   1   1   1   3   1   3   2
   3   3  10   5   2   5   1   1   4   2   2   8   5  10  43  32  19   5
   2   3   2   2   1   1   1   5   3   6   5   6  11 234  15   1   1   1
  15  37   1   4  19   1   1   1   1  10  28   8  58   2   9]",19850,data/s2_Wsmall_world_omg0.35_p0.2_eff0.28.pkl
0,2,0.2,0.28,0.35,scale_free,203,"[   1    1    1    1    1    1    1    2 4036    1    1   15    2    1
    2    1    3    1    4    4    1    8    1    6    1    1    1    1
    2   67    2   12    3    1    5   16    2    1    4    3    1    3
    3    1    2    1    1   21    1    1    3    7 3512   42    7    4
    4   10    1    2    2    2    8  127    3    4    3    3 3949    5
   23    1    1    6    2    2    4    1    1 2345   69    9    2    1
    1    1    1    1    1    1    2    2    1    2    2    1    1    1
    6    3 2646   13    1    1    1    1    6    1    4    2    2    1
    1    1    1   12    1    1    1    2    1    1    1    2    1    1
    8    4    2    1    2    9    5    1    2    4    1    3    1    1
 1324    4    3    1    1    1    1    5    3    1    1    1    1    2
    1    3    1    1    2    1    1    2    1    1    1    5 3434    2
    3    2    2    3   47  526    4    4    3    1    1    1    1    1
    1    2    1    1    4    1    1    1    1    1    1 2569 1783   46
    2    5    1    1    1    2    1]","[  1   1   1   1   1   1   1   1 267   1   1  13   2   1   2   1   3   1
   3   4   1   4   1   5   1   1   1   1   2  24   1   6   3   1   5   9
   1   1   4   3   1   2   2   1   2   1   1  13   1   1   2   4 257  12
   3   2   2   6   1   1   2   2   4  28   2   3   3   2 352   2  17   1
   1   5   2   1   3   1   1 251  14   4   2   1   1   1   1   1   1   1
   2   2   1   1   2   1   1   1   4   3 208   7   1   1   1   1   3   1
   3   2   1   1   1   1   1   8   1   1   1   2   1   1   1   2   1   1
   5   3   2   1   2   3   4   1   2   3   1   2   1   1  80   2   2   1
   1   1   1   4   3   1   1   1   1   1   1   1   1   1   2   1   1   2
   1   1   1   4 234   1   1   1   1   3  18  75   3   1   2   1   1   1
   1   1   1   2   1   1   4   1   1   1   1   1   1 147 184  16   1   3
   1   1   1   2   1]",31928,data/s2_Wscale_free_omg0.35_p0.2_eff0.28.pkl
0,2,0.2,0.28,1.26,full,326,"[ 370   64 4033    2    4    3    9   10    1    1    4    2    3    1
    4    1    1    1    1    1    5 2646   59    8   19    3    9   27
   11    1    4    1    1    1    4    2    3    3    1    2    1    2
    3    1    1    1    1    3    2    1    1    1    4   38 2618    3
    9    6   33   15   25    8   18    5    9  115   15    4    2    3
    6    1    2   62  537    3    1    1    1    1    1    5    1    2
 2374   16    4    6 1485    1    2    1    1    1    3    1    2    2
    2    1    1    1    1    1    9    7    1    3   13    2    1    1
    1    1    3    2    1    1    3    3    1    3   18    4    3    1
 3768    8    4   11    2    7    8    7    1    1    2    1    1    4
    5    8    1    1    2    1    1    1    1    2    1    1    1    1
    1    1    1    1    1    2 4276   34    2    5    5    2    2    1
    1    2    1   25   24 3093    4  900    6    1    1    3    5    3
    1    7    4    1 1743    4    1    2    1    1    2    5   13   97
   16   17    9 3263   37    4   25   10    1    1   35   64   21    6
    4   16   46   99  205    4   26    3   13    2    8    6    3   18
    4    1   13    6   30   15    3   19    3    4    4    2   13    2
    2    1    1    1 4054   64  795    2    1    1    2    1    4    1
    2    1    1    1    2    1   16   54    2    1    1    1    1    1
    1    3    1    1    3    6    8 2779 2510    2    2    5 2298  582
  770    6    1    1    1    1    1    1    1    1    2   11  130    8
 1614 1153  149    4    2 1526   21    7    3    9    1    1    1    1
    5    1    4 3693    3   20    2    1    1   10    2   37    1    1
    1    3    8   53]","[ 54  18 500   2   2   1   8   6   1   1   3   2   3   1   3   1   1   1
   1   1   3 373  23   4   8   2   5  11   7   1   4   1   1   1   3   1
   1   2   1   2   1   2   3   1   1   1   1   2   1   1   1   1   2  14
 222   2   4   2  17   6   8   5   9   1   4  23   7   2   2   3   4   1
   1  17  88   2   1   1   1   1   1   3   1   2 225   5   1   2 234   1
   2   1   1   1   3   1   2   2   2   1   1   1   1   1   5   3   1   2
   8   2   1   1   1   1   2   1   1   1   2   2   1   2  12   3   2   1
 293   3   2   4   1   2   4   5   1   1   2   1   1   4   5   6   1   1
   2   1   1   1   1   2   1   1   1   1   1   1   1   1   1   2 384  13
   2   3   3   2   1   1   1   2   1  10  11 265   2 125   3   1   1   2
   5   2   1   5   3   1 206   2   1   1   1   1   2   4   7  31   8   7
   5 394  10   2  10   4   1   1  12  18   6   3   3   7  13  28  52   3
  11   1   4   1   5   5   2  10   2   1   6   3  13   6   2   8   2   1
   4   2   5   1   1   1   1   1 380  17  98   2   1   1   2   1   2   1
   1   1   1   1   2   1   8  19   1   1   1   1   1   1   1   2   1   1
   2   4   3 193 332   2   2   2 246  59 114   4   1   1   1   1   1   1
   1   1   2   4  35   3 161 169  29   2   1 166  10   3   1   7   1   1
   1   1   3   1   3 377   2  10   1   1   1   5   1  22   1   1   1   2
   4  19]",66729,data/s2_Wfull_omg1.26_p0.2_eff0.28.pkl
0,2,0.2,0.28,1.26,small_world,489,"[   1    1    1    2   39 2497   33   12    1    3    6    3    2    2
    8   14    1    1    5    1    1    3    2    2    1 1896  113  346
   48    2   19    4    4    2    7    3   16   49    3    2    2    2
    3    1    1    1    4   25  294    5    9    3   21    6    5    7
    1    6    7   15    1    1    2    1    6    4    2    5   10   20
   20   29   25   58    2    2    2    3    2    1    1    1    4    2
    2 2012   19   90    5    3    2   25   10   11    1    2    6    3
    2   17    6   28   17    4    1    6    3    4   24    1    1    1
   19    2    2    1    1    1    1    1    1    2    2    1   15   12
    2    1    1    2    5   19    1    4   13   10    8    2   70 1111
   18  219  269    2    8    1    1    1    1   12   20  313  935   33
    2    1    1    6    1    2    3    2    1    1    1    1    1    1
    3    3    1    2    4    4   19   12 1452   16  109    2    3   22
    2   81  907   18    1    1    5    1   10    2    7    2    4    1
    1    5    2    1    1    1    3    3    6    2    1    5    1 1084
    2    8  779  283   86    1   18    2   12    2    9   17    3    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    4    1    2    4    1    1    3   15 2302   21   14    2   25   18
    5    2    1    2    5    1    1    4    1    1    5    3    1    1
    4    1    1    5    1    1    2    3    1    1    1    3    1    5
    3   19    3    3   21    4    4    1    1   18   22    1    1    6
    1    5    3    1    1    3    4    7    1    1    1    1    1 1890
   27   28   37   18  106   17   59  150   37   67   43    1    6   67
   59   23   14   17  160    7   13   68    3    1    1    1   43   19
   53   17    6    4    1    1    1    1    2    4    6    4    1    1
    1    1    9    4    3   22 1558   10    4  274  489    5   98    4
   10    7    5    4  303   33 1502  435   12   35   13    1    1    1
    1    1    1    1    4    1   63  163  331   50    3  162    8   18
    5   54    5    3    2   18   98   89    1   36   23   10   12    2
    3    5    1    4   15    5   12   41   43   28 1863  450  513    5
   12   16   28  121    5    2   54   33   44   14    5    4    7    1
    1    1    3    1    1  130    1    1    5    3    2 1482   39   13
    2    2    1    1    1    1    1    3    1    1    1    1    1    2
    1    1    2   23    3    3    1    4    3    3   22   10    1    3
    1   59   11   32    8 2175    2    2    8    2    5    4    1]","[  1   1   1   2  20 299  13   7   1   2   5   2   1   2   4   8   1   1
   3   1   1   3   2   2   1 333  23  87  21   1   8   3   4   1   3   1
   5  16   1   1   2   1   2   1   1   1   3  10  85   2   5   3  10   4
   5   5   1   4   3   7   1   1   2   1   4   2   1   3   5   7   7  12
  10  25   2   2   2   2   1   1   1   1   4   1   2 211   5  35   2   3
   1  12   7   8   1   1   4   2   2  11   4  14   8   3   1   3   1   3
   9   1   1   1  10   1   1   1   1   1   1   1   1   1   2   1   9   6
   2   1   1   2   4   9   1   3   9   6   4   2  22 178  12  57  71   1
   5   1   1   1   1   4   9  68 150  13   2   1   1   4   1   2   3   2
   1   1   1   1   1   1   3   2   1   2   4   3   7   4 301   7  34   2
   1  11   1  23 138   8   1   1   3   1   6   2   6   1   2   1   1   2
   1   1   1   1   2   3   4   2   1   4   1 257   1   4 136  66  28   1
   6   1   6   2   6   9   2   1   1   1   1   1   1   1   1   1   1   1
   1   1   1   1   3   1   1   2   1   1   3  12 241  13   6   1   9   5
   2   2   1   1   4   1   1   3   1   1   4   3   1   1   3   1   1   4
   1   1   2   1   1   1   1   2   1   4   3  11   2   3  11   3   3   1
   1   8  13   1   1   3   1   3   1   1   1   2   3   4   1   1   1   1
   1 227  14  11  14  10  32   5  17  44  21  18  14   1   4  23  19   9
   7  11  50   4   5  23   2   1   1   1  23   9  15   9   4   4   1   1
   1   1   2   3   5   2   1   1   1   1   7   4   2   8 276   3   3  58
 108   1  39   2   5   4   4   3  66   9 249 105   6  14   5   1   1   1
   1   1   1   1   3   1  27  37  59  18   2  53   2   6   2  20   2   2
   1   8  19  22   1  15  11   6   7   2   1   4   1   3   9   3   7  17
  23  10 276 109 103   2   6   7   7  45   3   2  22  14  18   8   4   3
   3   1   1   1   3   1   1  51   1   1   3   2   1 243  13   7   2   1
   1   1   1   1   1   2   1   1   1   1   1   2   1   1   2  13   3   2
   1   4   2   2   9   6   1   3   1  24   8  14   4 272   1   1   4   1
   3   2   1]",38814,data/s2_Wsmall_world_omg1.26_p0.2_eff0.28.pkl
